timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750675051044,167,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-98,,true,,3441,923,122,161,null,0,5054,0
1750675056098,167,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-98,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,167,0,0
1750675055598,691,02_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-5,,true,,4973,578,30,161,null,0,1,524
1750675055598,691,02_Step_1_OpenUrl,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-5,text,true,,4973,578,30,161,https://petstore.octoperf.com/actions/Catalog.action,691,0,524
1750675051053,180,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-37,,true,,3445,927,122,161,null,0,5078,0
1750675056131,180,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-37,text,true,,3445,927,122,161,https://petstore.octoperf.com/actions/Catalog.action,180,0,0
1750675051105,174,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-86,,true,,3441,923,122,161,null,0,5036,0
1750675056141,174,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-86,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,174,0,0
1750675051102,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-13,,true,,4081,923,122,161,null,0,5044,0
1750675056146,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-13,text,true,,4081,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675051139,172,02_Step_2_Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-10,,true,,3668,634,30,161,null,0,5049,0
1750675056188,172,02_Step_2_ClickOnCategory,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-10,text,true,,3668,634,30,161,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,172,0,0
1750675051203,179,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-62,,true,,3441,923,122,161,null,0,5084,0
1750675056287,179,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-62,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,179,0,0
1750675055791,684,02_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-21,,true,,4973,578,30,161,null,0,1,517
1750675055792,684,02_Step_1_OpenUrl,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-21,text,true,,4973,578,30,161,https://petstore.octoperf.com/actions/Catalog.action,684,0,517
1750675055800,685,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-26,,true,,4986,578,122,161,null,0,0,511
1750675055800,685,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-26,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,683,0,511
1750675055816,674,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-63,,true,,4987,578,122,161,null,0,0,501
1750675055816,674,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-63,text,true,,4987,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,674,0,501
1750675055821,674,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-111,,true,,4990,578,122,161,null,0,0,506
1750675055821,674,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-111,text,true,,4990,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,673,0,506
1750675055838,669,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-87,,true,,4986,578,122,161,null,0,0,504
1750675055838,669,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-87,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,667,0,504
1750675055838,669,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-38,,true,,4986,578,122,161,null,0,0,503
1750675055838,669,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-38,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,669,0,503
1750675051318,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-61,,true,,3445,927,122,161,null,0,5034,0
1750675056352,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-61,text,true,,3445,927,122,161,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675051375,167,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-122,,true,,3442,924,122,161,null,0,5047,0
1750675056422,167,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-122,text,true,,3442,924,122,161,https://petstore.octoperf.com/actions/Catalog.action,167,0,0
1750675053414,173,04_Step_9_Click_On_Confirm,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 4- Checkout jp@gc - Ultimate Thread Group 4-1,,true,,5516,621,1,161,null,0,3006,0
1750675056420,173,04_Step_9_ClickOnConfirm,200,,Senario 4- Checkout jp@gc - Ultimate Thread Group 4-1,text,true,,5516,621,1,161,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,173,0,0
1750675051421,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-73,,true,,3441,923,122,161,null,0,5007,0
1750675056428,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-73,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675055923,683,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-99,,true,,4990,578,122,161,null,0,0,512
1750675055923,683,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-99,text,true,,4990,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,682,0,512
1750675055924,683,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-50,,true,,4986,578,122,161,null,0,0,512
1750675055924,683,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-50,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,683,0,512
1750675055932,675,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-14,,true,,4986,578,122,161,null,0,0,504
1750675055932,675,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-14,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,675,0,504
1750675051457,171,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-60,,true,,3441,923,122,161,null,0,5002,0
1750675056459,171,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-60,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,171,0,0
1750675055954,677,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-2,,true,,4987,578,122,161,null,0,0,511
1750675055954,677,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-2,text,true,,4987,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,677,0,511
1750675051404,169,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-48,,true,,4081,923,122,161,null,0,5060,0
1750675056464,169,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-48,text,true,,4081,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,169,0,0
1750675051386,172,02_Step_4_Click_On_ItemId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-4,,true,,3811,656,30,161,null,0,5093,0
1750675056479,172,02_Step_4_ClickOnItemId,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-4,text,true,,3811,656,30,161,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-12,172,0,0
1750675055963,698,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-75,,true,,4986,578,122,161,null,0,0,528
1750675055963,698,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-75,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,698,0,528
1750675053470,179,03-Step_4_ Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-3,,true,,3805,634,8,161,null,0,3026,0
1750675056495,179,03-Step_4_ ClickOnCategory,200,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-3,text,true,,3805,634,8,161,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,179,0,0
1750675051474,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-12,,true,,3445,927,122,161,null,0,5059,0
1750675056532,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-12,text,true,,3445,927,122,161,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675051521,176,02_Step_2_Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-26,,true,,4212,630,30,161,null,0,5011,0
1750675056532,176,02_Step_2_ClickOnCategory,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-26,text,true,,4212,630,30,161,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,176,0,0
1750675051522,169,02_Step_3_Click_On_ProductId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-15,,true,,4112,662,30,161,null,0,5041,0
1750675056563,169,02_Step_3_ClickOnProductId,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-15,text,true,,4112,662,30,161,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-BD-01,167,0,0
1750675051536,166,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-85,,true,,3442,924,122,161,null,0,5047,0
1750675051538,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-109,,true,,4081,923,122,161,null,0,5043,0
1750675056583,166,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-85,text,true,,3442,924,122,161,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1750675056581,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-109,text,true,,4081,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675056125,697,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-110,,true,,4990,578,122,161,null,0,0,527
1750675056125,697,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-110,text,true,,4990,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,697,0,527
1750675051564,172,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-121,,true,,3441,923,122,161,null,0,5098,0
1750675056662,172,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-121,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,172,0,0
1750675056172,666,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-49,,true,,4987,578,122,161,null,0,0,500
1750675056172,666,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-49,text,true,,4987,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,666,0,500
1750675051590,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-36,,true,,3441,923,122,161,null,0,5080,0
1750675056669,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-36,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675056172,672,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-74,,true,,4986,578,122,161,null,0,0,501
1750675056172,672,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-74,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,669,0,501
1750675051639,164,02_Step_4_Click_On_ItemId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-20,,true,,3818,655,30,161,null,0,5078,0
1750675056716,164,02_Step_4_ClickOnItemId,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-20,text,true,,3818,655,30,161,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-9,164,0,0
1750675051637,171,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-24,,true,,3445,927,122,161,null,0,5089,0
1750675056726,171,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-24,text,true,,3445,927,122,161,https://petstore.octoperf.com/actions/Catalog.action,171,0,0
1750675056240,673,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-1,,true,,4986,578,122,161,null,0,1,502
1750675056240,673,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-1,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,673,0,502
1750675056244,669,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-25,,true,,4987,578,122,161,null,0,1,498
1750675056245,669,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-25,text,true,,4987,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,668,0,498
1750675051721,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-97,,true,,3442,924,122,161,null,0,5039,0
1750675056760,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-97,text,true,,3442,924,122,161,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675056265,675,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-98,,true,,4986,578,122,161,null,0,0,510
1750675056265,675,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-98,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,674,0,510
1750675056315,682,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-86,,true,,4986,578,122,161,null,0,1,511
1750675056316,681,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-13,,true,,4986,578,122,161,null,0,1,511
1750675056317,681,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-13,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,681,0,511
1750675056316,682,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-86,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,681,0,511
1750675056311,688,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-37,,true,,4990,578,122,161,null,0,2,515
1750675056312,688,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-37,text,true,,4990,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,688,0,515
1750675051961,166,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-47,,true,,4081,923,122,161,null,0,5001,0
1750675056962,166,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-47,text,true,,4081,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1750675056466,674,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-62,,true,,4986,578,122,161,null,0,1,506
1750675056467,674,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-62,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,674,0,506
1750675051999,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-59,,true,,3442,924,122,161,null,0,5002,0
1750675057001,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-59,text,true,,3442,924,122,161,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675053623,510,03-Step_3_ Key-In-UserName_Password,200,"Number of samples in transaction : 2, number of failing samples : 0",Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-2,,true,,10345,2275,8,161,null,0,3059,0
1750675053623,165,02/actions/Catalog.action-128,200,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-2,text,true,,4973,612,8,161,https://petstore.octoperf.com/actions/Catalog.action,164,0,0
1750675056847,345,03-Step_3_ KeyUserNamePassword,200,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-2,text,true,,5372,1663,8,161,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675056847,168,03-Step_3_ KeyUserNamePassword-0,302,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-2,,true,,230,963,8,161,https://petstore.octoperf.com/actions/Account.action,168,0,0
1750675057015,177,03-Step_3_ KeyUserNamePassword-1,200,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-2,text,true,,5142,700,8,161,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1750675051997,183,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-108,,true,,3441,923,122,161,null,0,5013,0
1750675057010,183,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-108,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,183,0,0
1750675056520,672,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-61,,true,,4990,578,122,161,null,0,1,496
1750675056521,672,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-61,text,true,,4990,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,672,0,496
1750675051973,165,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-72,,true,,3441,923,122,161,null,0,5091,0
1750675057064,165,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-72,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,165,0,0
1750675051998,171,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-96,,true,,3445,927,122,161,null,0,5068,0
1750675057066,171,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-96,text,true,,3445,927,122,161,https://petstore.octoperf.com/actions/Catalog.action,171,0,0
1750675052017,169,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-84,,true,,3441,923,122,161,null,0,5072,0
1750675057089,169,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-84,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,169,0,0
1750675056589,672,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-122,,true,,4987,578,122,161,null,0,1,503
1750675056589,672,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-122,text,true,,4987,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,671,0,503
1750675052010,176,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-35,,true,,3441,923,122,161,null,0,5083,0
1750675052000,169,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-11,,true,,4081,923,122,161,null,0,5100,0
1750675057093,176,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-35,text,true,,3441,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,176,0,0
1750675057100,169,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-11,text,true,,4081,923,122,161,https://petstore.octoperf.com/actions/Catalog.action,169,0,0
1750675052022,167,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-23,,true,,3445,927,122,161,null,0,5081,0
1750675057103,167,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-23,text,true,,3445,927,122,161,https://petstore.octoperf.com/actions/Catalog.action,167,0,0
1750675056597,675,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-73,,true,,4986,578,122,161,null,0,0,511
1750675056597,675,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-73,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,674,0,511
1750675056633,667,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-48,,true,,4986,578,122,161,null,0,0,501
1750675056633,667,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-48,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,666,0,501
1750675056630,673,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-60,,true,,4986,578,122,161,null,0,0,505
1750675056630,673,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-60,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,671,0,505
1750675056651,671,02_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-4,,true,,4973,578,30,161,null,0,0,501
1750675056651,671,02_Step_1_OpenUrl,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-4,text,true,,4973,578,30,161,https://petstore.octoperf.com/actions/Catalog.action,671,0,501
1750675056701,670,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-12,,true,,4990,578,122,161,null,0,0,504
1750675056701,670,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-12,text,true,,4990,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,669,0,504
1750675052171,175,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-120,,true,,3442,924,122,161,null,0,5045,0
1750675057216,175,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-120,text,true,,3442,924,122,161,https://petstore.octoperf.com/actions/Catalog.action,175,0,0
1750675056749,682,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-109,,true,,4986,578,122,161,null,0,0,507
1750675056749,682,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-85,,true,,4987,578,122,161,null,0,0,506
1750675056749,682,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-109,text,true,,4986,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,678,0,507
1750675056749,682,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-85,text,true,,4987,578,122,161,https://petstore.octoperf.com/actions/Catalog.action,678,0,506
1750675054235,172,03-Step_2_ Click_On_Sign-In,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-1,,true,,4097,612,8,161,null,0,3049,0
1750675057283,172,03-Step_2_ClickOnSign-n,200,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-1,text,true,,4097,612,8,161,https://petstore.octoperf.com/actions/Account.action?signonForm=,172,0,0
1750675052267,166,02_Step_2_Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-9,,true,,3928,630,30,161,null,0,5053,0
1750675057320,166,02_Step_2_ClickOnCategory,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-9,text,true,,3928,630,30,161,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,166,0,0
1750675056834,669,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-121,,true,,4986,578,122,161,null,0,1,504
